0.4443067658,-1.7106071214,-0.3253750124,0.3575041176,0.6561518190
-0.1575219530,0.6560506232,-0.0224461657,1.4885260843,-1.4911398122
1.3456263650,0.2708867501,0.5851156697,1.3943913714,0.9070175410
0.4971908235,-0.2280376783,-1.1359913906,-0.8942157490,1.7546689532
-0.4789754231,-0.3528104840,1.6445524994,1.6100080229,0.9632794624
-1.9359739265,0.3132375514,1.0297555895,-0.6718531810,0.1933207705
-0.7045507713,-0.1310931792,0.8057383967,-1.5039176561,-1.0684210435
1.8195728073,-1.1679872647,1.0883719639,0.4934392700,0.1454906802
0.2472102128,-1.9655278703,-0.5062081541,-0.4808527747,1.0763997021
0.0977798599,-0.7575868531,0.5855723357,0.0417232577,1.3909262329
0.4338518838,1.4837978512,-0.0533281640,-0.4812605219,-0.6650256438
-1.1396821235,-1.0488264524,1.1657593561,0.2223948234,-0.8668991123
0.8782521437,-0.0577868474,0.8256941592,-1.4885096118,-0.1784682993
0.7527663624,-0.7224748509,0.9058872037,-1.0358542850,0.4445279047
0.1819542729,0.9196313679,0.8448034852,0.4925668229,-0.2222650343
0.6448820728,-0.4728926746,-0.9422210784,-0.1096143681,-1.2709724317
1.4780471537,1.0169728848,-0.4101533869,1.6753335856,-0.0377669197
-0.1793337248,1.4302373879,0.9576206145,0.0168839840,2.0842900063
0.8085506279,0.8345216872,-0.5567854447,-0.6151179947,0.9161418366
0.8142725457,1.3260509179,0.9806589464,-1.2425524371,-0.8276142528
